Time,!a,!b,!c
105993.572231421,112,10000,1000
106013.98774186,115,10000,1000
106036.926022559,117,10000,1000
106057.366899329,118,10000,1000
106083.112207009,119,10000,1000
106107.256969514,118,10000,1000
106128.156819034,116,10000,1000
106149.385419383,118,10000,1000
106174.67968925,117,10000,1000
106194.741686987,118,10000,1000
106249.290541465,118,10000,1000
106275.306192554,122,10000,1000
106295.3517337,120,10000,1000
106318.568943024,123,10000,1000
106338.588412593,120,10000,1000
106359.198493942,116,10000,1000
106387.334196916,114,10000,1000
106413.004980268,110,10000,1000
106434.960459124,108,10000,1000
106463.556467764,108,10000,1000
106488.53874874,102,10000,1000
106509.424987867,103,10000,1000
106535.606723604,98,10000,1000
106557.974961717,101,10000,1000
106579.175236569,97,10000,1000
106603.799124456,98,10000,1000
106624.126032227,96,10000,1000
106645.863732384,96,10000,1000
106679.695111397,97,10000,1000
106712.614053956,99,10000,1000
106734.709279285,95,10000,1000
106754.93161075,97,10000,1000
106775.471151846,96,10000,1000
106801.308046359,93,10000,1000
106825.612371125,93,10000,1000
106845.930865353,88,10000,1000
106868.328646053,85,10000,1000
106894.772343995,88,10000,1000
106917.67933733,86,10000,1000
106938.694727256,85,10000,1000
106968.928348853,86,10000,1000
106996.557432884,85,10000,1000
107031.973192772,85,10000,1000
107066.310392763,87,10000,1000
107091.989522866,85,10000,1000
107120.261222607,84,10000,1000
107145.400135715,88,10000,1000
107177.915505922,84,10000,1000
107200.924813089,84,10000,1000
107221.066592395,87,10000,1000
107246.846717537,88,10000,1000
107282.532946483,86,10000,1000
107309.025666293,88,10000,1000
107335.973007522,90,10000,1000
107369.602343535,89,10000,1000
107395.238083881,87,10000,1000
107419.100799518,88,10000,1000
107441.10403437,87,10000,1000
107462.646510114,88,10000,1000
107483.439453276,90,10000,1000
107504.686850134,91,10000,1000
107526.016711641,91,10000,1000
107551.957313352,91,10000,1000
107574.070642269,92,10000,1000
107600.022842446,91,10000,1000
107621.614407816,93,10000,1000
107649.457901433,96,10000,1000
107678.465556387,97,10000,1000
107698.670005828,100,10000,1000
107720.782190019,98,10000,1000
107755.921370153,98,10000,1000
107783.266740067,98,10000,1000
107807.83788172,98,10000,1000
107830.65843403,102,10000,1000
107858.847498076,106,10000,1000
107879.497569519,101,10000,1000
107904.981138534,100,10000,1000
107927.078657931,96,10000,1000
107949.238249583,96,10000,1000
107980.341352779,94,10000,1000
108001.647060209,95,10000,1000
108023.885485718,93,10000,1000
108051.493885181,99,10000,1000
108077.441033477,100,10000,1000
108098.717416725,100,10000,1000
108124.455808968,98,10000,1000
108168.265710521,99,10000,1000
108188.922374664,99,10000,1000
108208.932543603,103,10000,1000
108230.035125445,100,10000,1000
108250.773388997,101,10000,1000
108278.146246456,98,10000,1000
108301.700394261,101,10000,1000
108341.373203608,102,10000,1000
108365.385344164,104,10000,1000
108399.899997991,106,10000,1000
108420.735868729,105,10000,1000
108451.658894667,104,10000,1000
108474.615017513,106,10000,1000
108504.940861318,106,10000,1000
108537.650765437,106,10000,1000
108558.567054502,102,10000,1000
108583.116353846,103,10000,1000
108603.222686565,104,10000,1000
108629.026163286,105,10000,1000
108655.29429197,106,10000,1000
108680.810938757,108,10000,1000
108704.417633082,108,10000,1000
108732.483830206,106,10000,1000
108753.088991984,110,10000,1000
108775.246387887,110,10000,1000
108795.758926068,109,10000,1000
108820.616277041,110,10000,1000
108847.690549127,115,10000,1000
108886.090294019,115,10000,1000
108911.183300659,116,10000,1000
108934.804106782,115,10000,1000
108959.350699484,116,10000,1000
108989.394068265,115,10000,1000
109013.193470744,117,10000,1000
109043.53566884,117,10000,1000
109071.2561758,117,10000,1000
109095.25380623,120,10000,1000
109115.836507036,118,10000,1000
109141.654659889,120,10000,1000
109162.193902694,119,10000,1000
109193.682191544,120,10000,1000
109215.83695989,120,10000,1000
109237.753246358,118,10000,1000
109260.142011563,118,10000,1000
109283.380887673,115,10000,1000
109311.495337809,117,10000,1000
109334.846127122,120,10000,1000
109359.887442764,117,10000,1000
109382.892488446,114,10000,1000
109403.539164921,114,10000,1000
109427.559177466,114,10000,1000
109459.012130257,116,10000,1000
109484.343583546,115,10000,1000
109507.350516621,113,10000,1000
109537.5524348,113,10000,1000
109562.938871497,111,10000,1000
109589.23276499,112,10000,1000
109618.543750105,111,10000,1000
109643.070886511,114,10000,1000
109674.283797014,113,10000,1000
109696.8347446,114,10000,1000
109717.141136488,116,10000,1000
109749.427909062,117,10000,1000
109769.74745713,119,10000,1000
109791.616720488,118,10000,1000
109813.676338766,118,10000,1000
109841.310037592,117,10000,1000
109866.009131174,115,10000,1000
109897.633441703,115,10000,1000
109917.996827331,115,10000,1000
109948.092672015,116,10000,1000
109968.896612154,117,10000,1000
109994.415783037,115,10000,1000
110015.489087131,113,10000,1000
110052.663661003,113,10000,1000
110075.224379533,112,10000,1000
110114.166541522,117,10000,1000
110139.574248268,120,10000,1000
110161.431552721,118,10000,1000
110181.513677072,118,10000,1000
110202.298223032,121,10000,1000
110222.908913095,119,10000,1000
110245.342494974,115,10000,1000
110271.056225943,115,10000,1000
110291.05792706,112,10000,1000
110316.064592285,107,10000,1000
110342.769895985,109,10000,1000
110368.138000215,109,10000,1000
110390.897339851,110,10000,1000
110412.386092032,113,10000,1000
110433.028217182,116,10000,1000
110463.305182323,115,10000,1000
110491.509883653,115,10000,1000
110524.811825189,114,10000,1000
110557.66633895,112,10000,1000
110582.875997157,113,10000,1000
110603.158311698,110,10000,1000
110626.050905572,108,10000,1000
110647.477981176,108,10000,1000
110669.378159786,109,10000,1000
110708.553091943,107,10000,1000
110732.039535142,107,10000,1000
110756.172369368,107,10000,1000
110779.001466351,106,10000,1000
110807.164985086,105,10000,1000
110837.314375607,105,10000,1000
110860.651742314,107,10000,1000
110884.573280511,108,10000,1000
110917.695375625,108,10000,1000
110942.373745949,111,10000,1000
110964.739805545,112,10000,1000
110990.632378453,112,10000,1000
111024.095551628,112,10000,1000
111044.374230429,113,10000,1000
111069.387395687,114,10000,1000
111092.138231877,112,10000,1000
111118.271997811,117,10000,1000
111140.478535,118,10000,1000
111179.332930173,116,10000,1000
111204.739264686,116,10000,1000
111234.715277071,116,10000,1000
111264.736212705,115,10000,1000
111286.787392992,119,10000,1000
111309.911126908,121,10000,1000
111339.812966674,119,10000,1000
111364.882111965,120,10000,1000
111387.410235957,123,10000,1000
111409.987838127,122,10000,1000
111430.667070818,124,10000,1000
111455.947068691,124,10000,1000
111484.930343772,123,10000,1000
111512.798761121,126,10000,1000
111539.523585131,126,10000,1000
111566.606219985,124,10000,1000
111591.110063315,124,10000,1000
111616.158339464,124,10000,1000
111644.068190117,123,10000,1000
111666.069453645,120,10000,1000
111693.161803154,119,10000,1000
111716.671701192,119,10000,1000
111736.837475422,124,10000,1000
111779.450283404,122,10000,1000
111814.453758861,118,10000,1000
111838.299815998,117,10000,1000
111860.035936066,117,10000,1000
111887.408488742,115,10000,1000
111907.463332202,115,10000,1000
111934.373341036,115,10000,1000
111954.406728155,114,10000,1000
111982.517480484,115,10000,1000
112009.886829959,113,10000,1000
112032.201087121,112,10000,1000
112052.446071185,109,10000,1000
112072.733687434,107,10000,1000
112096.630713348,107,10000,1000
112117.357345312,108,10000,1000
112144.037184824,109,10000,1000
112169.532882027,108,10000,1000
112192.389397869,108,10000,1000
112224.468463281,112,10000,1000
112244.80310754,111,10000,1000
112268.744237244,112,10000,1000
112293.125046709,117,10000,1000
112314.045495665,118,10000,1000
112334.414396777,120,10000,1000
112357.559671415,118,10000,1000
112385.532042248,119,10000,1000
112421.08211911,116,10000,1000
112458.49258094,118,10000,1000
112480.087385895,116,10000,1000
112508.325524396,117,10000,1000
112545.082643016,114,10000,1000
112569.807473805,112,10000,1000
112595.737043368,109,10000,1000
112616.585098476,112,10000,1000
112637.752292505,112,10000,1000
112665.332175506,111,10000,1000
112688.130779472,104,10000,1000
112712.549241467,109,10000,1000
112745.925865525,107,10000,1000
112769.931506974,106,10000,1000
112795.823189802,102,10000,1000
112842.362714937,103,10000,1000
112870.743206199,100,10000,1000
112893.681453627,102,10000,1000
112914.275603295,101,10000,1000
112944.24825706,102,10000,1000
112967.108131846,102,10000,1000
112999.18320238,96,10000,1000
113026.564379538,91,10000,1000
113048.293766081,94,10000,1000
113071.209342845,95,10000,1000
113106.660759779,94,10000,1000
113128.144148088,96,10000,1000
113156.325674365,95,10000,1000
113179.657810608,92,10000,1000
113202.921107675,92,10000,1000
113228.212466867,94,10000,1000
113250.304090313,92,10000,1000
113273.122141567,90,10000,1000
113307.623000555,88,10000,1000
113338.179505692,90,10000,1000
113359.623545578,90,10000,1000
113379.872234815,90,10000,1000
113405.950816585,93,10000,1000
113431.125400239,92,10000,1000
113455.566476983,91,10000,1000
113489.128399354,92,10000,1000
113515.092294053,89,10000,1000
113540.541020826,90,10000,1000
113565.440751737,91,10000,1000
113602.18970373,90,10000,1000
113623.966544502,91,10000,1000
113644.740538733,90,10000,1000
113665.547991512,88,10000,1000
113688.389015728,90,10000,1000
113713.845953852,88,10000,1000
113736.113499962,85,10000,1000
113759.616539119,85,10000,1000
113788.697974226,86,10000,1000
113826.802675502,84,10000,1000
113858.513434774,85,10000,1000
113882.439627511,85,10000,1000
113905.939141682,90,10000,1000
113934.001224754,91,10000,1000
113954.717095608,92,10000,1000
113991.047973468,95,10000,1000
114035.455573975,95,10000,1000
114058.788958647,100,10000,1000
114085.086464992,98,10000,1000
114105.098054024,96,10000,1000
114128.6053791,97,10000,1000
114150.847814207,99,10000,1000
114171.476979352,106,10000,1000
114197.473835991,102,10000,1000
114228.050276613,98,10000,1000
114256.648547058,94,10000,1000
114277.448685438,99,10000,1000
114298.876292195,97,10000,1000
114319.121704767,100,10000,1000
114341.689307303,98,10000,1000
114361.880444093,97,10000,1000
114386.731802072,93,10000,1000
114410.50872988,95,10000,1000
114432.848887915,95,10000,1000
114456.187934796,97,10000,1000
114484.5745752,102,10000,1000
114509.238470153,105,10000,1000
114529.763204985,103,10000,1000
114552.340267102,104,10000,1000
114574.795145473,104,10000,1000
114595.80488655,106,10000,1000
114626.627669637,109,10000,1000
114651.904424408,110,10000,1000
114674.038354175,108,10000,1000
114694.914162775,109,10000,1000
114719.161859103,107,10000,1000
114739.806570279,102,10000,1000
114763.576287465,102,10000,1000
114784.987674661,100,10000,1000
114805.272610308,97,10000,1000
114825.355743968,101,10000,1000
114849.091552458,100,10000,1000
114869.304945991,97,10000,1000
114893.301562732,99,10000,1000
114917.389713836,102,10000,1000
114938.570169224,100,10000,1000
114967.17081824,97,10000,1000
114988.497236575,95,10000,1000
115014.771321784,94,10000,1000
115035.174374482,91,10000,1000
115068.459326307,94,10000,1000
115096.334459098,94,10000,1000
115119.408421586,95,10000,1000
115143.465604824,96,10000,1000
115169.547814968,94,10000,1000
115191.427255197,96,10000,1000
115216.358821457,97,10000,1000
115237.123318398,100,10000,1000
115258.04312616,100,10000,1000
115278.419182461,98,10000,1000
115301.357734599,98,10000,1000
115355.638760503,99,10000,1000
115383.026967482,103,10000,1000
115417.377919034,106,10000,1000
115441.711352135,107,10000,1000
115467.573405754,105,10000,1000
115491.414662904,106,10000,1000
115520.467616348,109,10000,1000
115552.212140661,105,10000,1000
115577.788287387,102,10000,1000
115607.134099601,103,10000,1000
115627.764496513,104,10000,1000
115654.236186493,100,10000,1000
115674.620229254,106,10000,1000
115698.042160429,106,10000,1000
115719.502374696,105,10000,1000
115744.660861329,102,10000,1000
115774.034000482,107,10000,1000
115800.541903942,104,10000,1000
115826.668695398,104,10000,1000
115846.952622791,106,10000,1000
115869.466405351,105,10000,1000
115900.779606791,105,10000,1000
115925.013176093,104,10000,1000
115948.907219919,103,10000,1000
115972.205288309,101,10000,1000
115996.558321101,101,10000,1000
116018.131903018,100,10000,1000
116039.210160061,98,10000,1000
116059.423307323,96,10000,1000
116092.294754005,96,10000,1000
116113.593179816,95,10000,1000
116142.388211845,95,10000,1000
116165.826768746,98,10000,1000
116186.780511313,96,10000,1000
116211.004658492,98,10000,1000
116233.003815144,100,10000,1000
116256.832315833,96,10000,1000
116283.683809292,91,10000,1000
116305.294085664,92,10000,1000
116326.058499792,92,10000,1000
116347.710183412,94,10000,1000
116377.574597372,94,10000,1000
116398.627520587,96,10000,1000
116426.263248351,97,10000,1000
116453.834170275,99,10000,1000
116481.958222831,98,10000,1000
116511.347861248,101,10000,1000
116531.665943668,100,10000,1000
116552.0739197,101,10000,1000
116602.972655623,99,10000,1000
116623.371790981,98,10000,1000
116645.648968458,101,10000,1000
116669.517401775,104,10000,1000
116690.554769437,101,10000,1000
116710.66013337,100,10000,1000
116731.120969168,101,10000,1000
116763.429854862,100,10000,1000
116783.669705226,99,10000,1000
116804.862312953,101,10000,1000
116828.687667723,100,10000,1000
116856.494597785,98,10000,1000
116882.923406411,98,10000,1000
116904.156909129,97,10000,1000
116925.186071329,93,10000,1000
116954.910003298,94,10000,1000
116975.87493388,98,10000,1000
116999.619418043,100,10000,1000
117024.296130538,103,10000,1000
117056.781654252,104,10000,1000
117077.283788508,107,10000,1000
117098.074948312,108,10000,1000
117124.949907425,107,10000,1000
117149.668280118,107,10000,1000
117175.624374171,108,10000,1000
117212.405374212,105,10000,1000
117244.63926446,106,10000,1000
117267.961712132,106,10000,1000
117288.150338216,105,10000,1000
117318.823021535,104,10000,1000
117350.461400433,105,10000,1000
117376.015134082,106,10000,1000
117404.10419302,105,10000,1000
117424.328757616,105,10000,1000
117449.024538798,107,10000,1000
117471.216043541,106,10000,1000
117499.228707854,107,10000,1000
117527.869482455,107,10000,1000
117553.550694585,107,10000,1000
117583.309053524,107,10000,1000
117603.461561947,106,10000,1000
117625.516082405,106,10000,1000
117651.115691513,103,10000,1000
117679.672894828,102,10000,1000
117700.602559411,98,10000,1000
117724.781505181,98,10000,1000
117750.744770944,98,10000,1000
117771.017087204,96,10000,1000
117806.000845838,99,10000,1000
117826.171627077,98,10000,1000
117846.943178161,97,10000,1000
117876.738457103,99,10000,1000
117901.146766187,101,10000,1000
117922.109697162,99,10000,1000
117944.412513069,100,10000,1000
117965.473821432,100,10000,1000
117988.289405438,102,10000,1000
118011.344332983,102,10000,1000
118032.629081644,103,10000,1000
118057.885899488,101,10000,1000
118082.093237749,102,10000,1000
118117.416551187,101,10000,1000
118142.858648962,100,10000,1000
118198.453544364,101,10000,1000
118222.904084452,104,10000,1000
118247.200898177,104,10000,1000
118274.312588107,101,10000,1000
118298.610427883,102,10000,1000
118322.095374719,101,10000,1000
118343.972493801,102,10000,1000
118373.759050546,101,10000,1000
118405.127142889,99,10000,1000
118428.565912371,98,10000,1000
118449.35559771,100,10000,1000
118480.75865678,103,10000,1000
118501.736454931,98,10000,1000
118525.008328544,98,10000,1000
118555.907452493,98,10000,1000
118576.245715708,102,10000,1000
118598.862599104,105,10000,1000
118619.133405317,109,10000,1000
118641.946438297,109,10000,1000
118671.891779631,110,10000,1000
118692.144911654,113,10000,1000
118715.069577715,115,10000,1000
118740.544566442,117,10000,1000
118761.526099452,119,10000,1000
118783.625704443,118,10000,1000
118819.249629138,114,10000,1000
118867.118043298,114,10000,1000
118888.926003867,118,10000,1000
118913.357356934,120,10000,1000
118945.299082882,120,10000,1000
118969.230339078,122,10000,1000
118993.933821105,124,10000,1000
119023.690703275,125,10000,1000
119044.581263686,127,10000,1000
119069.672962429,127,10000,1000
119092.193966564,128,10000,1000
119113.919732559,128,10000,1000
119136.316650919,125,10000,1000
119158.77675872,125,10000,1000
119179.093904043,125,10000,1000
119207.808612033,123,10000,1000
119243.486406624,118,10000,1000
119274.834762777,119,10000,1000
119296.313345602,119,10000,1000
119323.956838244,120,10000,1000
119344.874033097,121,10000,1000
119370.534715548,118,10000,1000
119403.563184222,116,10000,1000
119423.841753332,116,10000,1000
119444.41776022,115,10000,1000
119467.607683524,117,10000,1000
119505.713158136,118,10000,1000
119529.168112395,115,10000,1000
119551.326556208,115,10000,1000
119581.734424912,113,10000,1000
119602.015149123,112,10000,1000
119629.478861351,114,10000,1000
119651.344491703,120,10000,1000
119679.850809651,116,10000,1000
119703.859189937,120,10000,1000
119725.807533735,120,10000,1000
119746.6416096,121,10000,1000
119766.790029021,123,10000,1000
119791.370766174,122,10000,1000
119812.265697347,119,10000,1000
119832.927737935,119,10000,1000
119867.542344579,120,10000,1000
119889.016610847,117,10000,1000
119910.571738478,119,10000,1000
119932.571260316,117,10000,1000
119954.547275314,120,10000,1000
119975.797488336,116,10000,1000
119998.309774333,113,10000,1000
120021.838933713,114,10000,1000
120044.105394128,115,10000,1000
120064.725091655,113,10000,1000
120094.492109705,116,10000,1000
120133.995981857,112,10000,1000
120156.64865374,113,10000,1000
120177.292037085,113,10000,1000
120198.187667194,112,10000,1000
120218.829616153,113,10000,1000
120241.291499845,115,10000,1000
120262.431359842,113,10000,1000
120287.306525552,114,10000,1000
120311.015862483,115,10000,1000
120335.855875264,113,10000,1000
120356.629341052,111,10000,1000
120386.074645633,115,10000,1000
120409.130378276,118,10000,1000
120433.503977948,119,10000,1000
120464.891423943,116,10000,1000
120488.725225986,112,10000,1000
120513.261513738,115,10000,1000
120548.482154169,114,10000,1000
120577.268214343,113,10000,1000
120600.039660011,112,10000,1000
120631.386887365,111,10000,1000
120657.588348734,112,10000,1000
120684.204963049,114,10000,1000
120708.21141965,113,10000,1000
120729.084167671,113,10000,1000
120749.518204414,111,10000,1000
120772.295470707,107,10000,1000
120792.610084082,109,10000,1000
120819.016480141,110,10000,1000
120841.383350752,107,10000,1000
120862.235249366,105,10000,1000
120887.815745949,106,10000,1000
120908.987660759,107,10000,1000
120929.571943214,105,10000,1000
120954.975650574,103,10000,1000
120977.929780227,104,10000,1000
121006.003624136,105,10000,1000
121030.86385306,104,10000,1000
121058.052820555,105,10000,1000
121080.909137111,103,10000,1000
121101.47726416,100,10000,1000
121130.841755335,103,10000,1000
121156.496567062,104,10000,1000
121188.245261044,103,10000,1000
121219.294727541,104,10000,2
121241.409350458,102,10000,4
121265.418917857,99,10000,6
121291.06278502,97,10000,7
121313.295251964,96,10000,10
121333.804969136,95,10000,15
121364.788518961,92,10000,19
121410.358880634,88,10000,20
121430.975908013,83,10000,21
121455.122872974,81,10000,24
121477.16618205,77,10000,26
121502.740296678,73,10000,27
121529.010131597,72,10000,31
121553.592112846,70,10000,34
121577.457014287,69,10000,36
121600.036267331,67,10000,35
121620.182427178,64,10000,36
121651.592348015,64,10000,40
121672.537411586,61,10000,41
121700.939432737,59,10000,44
121725.442099959,57,10000,46
121750.869602842,57,10000,45
121775.072859745,55,10000,45
121801.872385443,54,10000,47
121828.114828697,52,10000,45
121853.989561288,50,10000,45
121876.114130412,50,10000,50
121896.497441292,50,10000,47
121920.343857069,47,10000,49
121944.339600396,45,10000,50
121969.179864672,44,10000,52
121993.835241416,44,10000,53
122021.307424803,43,10000,54
122045.248872814,43,10000,59
122066.92980528,43,10000,62
122100.183649932,42,10000,62
122123.908966129,42,10000,60
122144.955623084,41,10000,59
122168.170418367,39,10000,59
122190.531696647,37,10000,60
122214.363502571,36,10000,64
122237.319152022,35,10000,65
122260.992572786,35,10000,69
122290.909543923,35,10000,68
122315.327950832,35,10000,71
122339.194017963,34,10000,73
122359.705723083,34,10000,76
122381.864632964,33,10000,74
122403.921352889,32,10000,73
122424.951505532,30,10000,72
122445.031274941,27,10000,73
122465.188211958,25,10000,74
122490.706490096,25,10000,74
122513.776288057,25,10000,72
122544.511633537,23,10000,73
122565.432392889,23,10000,72
122590.526551201,23,10000,73
122611.779841404,22,10000,71
122633.199378704,21,10000,73
122653.663821596,21,10000,74
122681.549066739,21,10000,74
122704.007342768,20,10000,75
122728.710238595,19,10000,78
122763.144320432,18,10000,78
122784.119800484,17,10000,77
122809.219624099,17,10000,79
122831.164808113,15,10000,79
122861.0801535,15,10000,78
122884.255046553,15,10000,76
122911.035732859,14,10000,77
122936.643717852,14,10000,79
122958.784546294,14,10000,82
122986.115050899,14,10000,85
123008.0121056,14,10000,86
123048.720949643,11,10000,83
123070.678374746,10,10000,83
123090.821289737,10,10000,82
123125.093850936,10,10000,84
123149.093418193,10,10000,83
123169.562291066,10,10000,86
123192.275109205,9,10000,87
123215.451272745,9,10000,86
123239.386325957,8,10000,87
123264.360009047,8,10000,84
123286.006558681,8,10000,87
123320.455387044,8,10000,88
123345.640293201,7,10000,86
123366.51069753,7,10000,85
123386.629378726,7,10000,87
123410.854381298,7,10000,88
123438.757346194,6,10000,91
123460.23496575,5,10000,90
123481.147812126,5,10000,88
123521.80071991,5,10000,89
123544.485309434,5,10000,85
123583.597044456,5,10000,85
123609.87736327,5,10000,85
123635.030656716,5,10000,85
123658.270457773,5,10000,85
123680.164521032,5,10000,84
123701.736952247,5,10000,81
123722.214915123,5,10000,82
123745.132304606,5,10000,82
123765.529403539,4,10000,83
123786.886347136,4,10000,82
123808.64939724,4,10000,82
123831.279869915,3,10000,84
123857.1295988,3,10000,87
123890.575441851,3,10000,87
123914.089800882,3,10000,86
123934.826778896,3,10000,85
123954.913719366,3,10000,82
123987.604609184,3,10000,79
124012.185702496,3,10000,75
124037.816365746,3,10000,79
124077.128829476,3,10000,78
124106.531930108,3,10000,78
124132.33806642,3,10000,76
124153.333347353,3,10000,77
124195.446684778,3,10000,76
124231.898041628,3,10000,77
124256.413403189,1,10000,79
124278.112537399,1,10000,74
124314.120719909,1,10000,75
124335.516387776,1,10000,73
124373.489070497,1,10000,73
124404.02562486,1,10000,71
124424.606459736,1,10000,74
124446.672040743,1,10000,78
124468.361511108,1,10000,78
124501.855905462,1,10000,75
124533.746278241,1,10000,79
124557.340048166,1,10000,83
124578.985164531,1,10000,84
124600.674588352,1,10000,87
124631.322300392,1,10000,88
124656.928165257,1,10000,88
124686.882027924,1,10000,86
124717.252440216,1,10000,86
124749.591591385,1,10000,86
124783.138787191,1,10000,87
124803.681731347,10000,10000,85
124824.952925194,10000,10000,85
124851.0826763,10000,10000,86
124874.340182925,10000,10000,87
124900.948181774,10000,10000,87
124925.740848498,10000,10000,85
124952.476238733,10000,10000,85
124973.138964515,10000,10000,81
124993.858311834,10000,10000,85
125018.959166196,10000,10000,85
125049.407572634,10000,10000,85
125072.27836978,10000,10000,86
125094.874630698,10000,10000,90
125115.015296576,10000,10000,94
125141.916374677,10000,10000,93
125162.751373737,10000,10000,90
125185.601911662,10000,10000,93
125207.914173052,10000,10000,95
125236.141239353,10000,10000,98
125259.321364742,10000,10000,99
125286.915099978,10000,10000,99
125307.89415778,10000,10000,94
125329.102548887,10000,10000,94
125350.892665594,10000,10000,93
125372.689158235,10000,10000,90
125393.683594496,10000,10000,93
125415.515946779,10000,10000,95
125440.96733899,10000,10000,97
125471.439665724,10000,10000,97
125494.11513987,10000,10000,98
125537.582491739,10000,10000,96
125557.906341125,10000,10000,99
125577.922823463,10000,10000,98
125599.109376362,10000,10000,96
125620.618922413,10000,10000,96
125644.697508266,10000,10000,99
125666.226051555,10000,10000,99
125695.052460359,10000,10000,95
125719.557593174,10000,10000,100
125743.896009886,10000,10000,98
125770.006522377,10000,10000,101
125790.269910899,10000,10000,99
125813.441632442,10000,10000,103
125836.875670545,10000,10000,100
125860.877213326,10000,10000,97
125885.137352029,10000,10000,97
125912.118879581,10000,10000,97
125933.424030201,10000,10000,98
125954.074116007,10000,10000,99
125986.926075806,10000,10000,97
126015.727019105,10000,10000,97
126040.264871673,10000,10000,95
126066.655237783,10000,10000,93
126087.793171987,10000,10000,95
126122.173743106,10000,10000,92
126149.663443401,10000,10000,92
126172.581773118,10000,10000,90
126193.697627719,10000,10000,91
126216.895089761,10000,10000,90
126240.537301508,10000,10000,87
126268.506887828,10000,10000,87
126289.796779632,10000,10000,88
126314.230286162,10000,10000,93
126340.343608126,10000,10000,95
126361.261722228,10000,10000,94
126389.947608724,10000,10000,97
126410.283647251,10000,10000,100
126433.509416352,10000,10000,99
126456.0688554,10000,10000,98
126483.84427913,10000,10000,102
126505.614388368,10000,10000,103
126526.696865355,10000,10000,104
126554.856466199,10000,10000,106
126579.481140769,10000,10000,104
126602.704061197,10000,10000,103
126627.264880281,10000,10000,101
126647.540547311,10000,10000,99
126677.898278933,10000,10000,100
126698.880074887,10000,10000,104
126726.868585032,10000,10000,104
126747.446167268,10000,10000,108
126773.150365455,10000,10000,112
126794.004767828,10000,10000,110
126818.87021561,10000,10000,111
126841.19090928,10000,10000,113
126866.562417358,10000,10000,111
126889.950861022,10000,10000,111
126914.879177746,10000,10000,107
126941.827893725,10000,10000,107
126962.993426923,10000,10000,106
126985.311053403,10000,10000,101
127006.180745845,10000,10000,102
127036.599164177,10000,10000,100
127058.382134573,10000,10000,99
127080.308401306,10000,10000,100
127111.33964686,10000,10000,101
127132.944825443,10000,10000,102
127158.445231122,10000,10000,99
127179.631459113,10000,10000,102
127215.968156687,10000,10000,102
127237.589946581,10000,10000,99
127268.506607008,10000,10000,101
127289.061576165,10000,10000,103
127320.260878649,10000,10000,107
127348.047815843,10000,10000,102
127378.172381992,10000,10000,102
127400.695925699,10000,10000,103
127429.560726106,10000,10000,100
127459.914107143,10000,10000,102
127483.599635432,10000,10000,104
127504.045066341,10000,10000,107
127529.321659839,10000,10000,108
127555.154185253,10000,10000,108
127578.038113812,10000,10000,110
127600.267466975,10000,10000,110
127625.259463874,10000,10000,114
127650.228438531,10000,10000,115
127671.629961144,10000,10000,115
127691.880877231,10000,10000,115
127716.294721314,10000,10000,114
127740.077837458,10000,10000,112
127760.275847261,10000,10000,113
127784.670197329,10000,10000,111
127805.541159661,10000,10000,108
127834.317885777,10000,10000,112
127858.952735771,10000,10000,110
127884.170585193,10000,10000,113
127928.09881444,10000,10000,114
127949.845043357,10000,10000,112
127972.456042768,10000,10000,109
127993.384665772,10000,10000,107
128025.717855287,10000,10000,108
128049.904898268,10000,10000,109
128073.415224668,10000,10000,108
128096.231836066,10000,10000,109
128116.932944303,10000,10000,109
128138.205245482,10000,10000,110
128159.948773006,10000,10000,109
128182.864939267,10000,10000,109
128203.450080069,10000,10000,111
128224.171747061,10000,10000,110
128248.279148031,10000,10000,109
128268.969805863,10000,10000,111
128299.590234242,10000,10000,110
128325.528939014,10000,10000,113
128350.310514398,10000,10000,112
128380.576406567,10000,10000,111
128409.693549319,10000,10000,111
128432.354866657,10000,10000,110
128458.677879831,10000,10000,108
128485.308604383,10000,10000,111
128513.486893967,10000,10000,111
128541.884697737,10000,10000,113
128561.976721829,10000,10000,111
128584.130866783,10000,10000,110
128611.872207485,10000,10000,112
128633.9083536,10000,10000,111
128659.836109916,10000,10000,113
128682.534789758,10000,10000,111
128704.422765964,10000,10000,110
128734.386368105,10000,10000,110
128758.582716562,10000,10000,112
128783.58196866,10000,10000,114
128805.110245355,10000,10000,112
128830.208426969,10000,10000,115
128853.173266638,10000,10000,113
128885.803704469,10000,10000,111
128907.88614889,10000,10000,109
128928.072954767,10000,10000,107
128948.721926939,10000,10000,108
128971.754913469,10000,10000,109
128997.445290272,10000,10000,106
129021.630435717,10000,10000,108
129047.163231609,10000,10000,107
129078.124534571,10000,10000,108
129099.541530681,10000,10000,108
129120.216279873,10000,10000,109
129147.121320256,10000,10000,109
129167.601223818,10000,10000,104
129201.101591149,10000,10000,102
129224.869835801,10000,10000,104
129248.000782895,10000,10000,101
129275.192457034,10000,10000,99
129296.71290179,10000,10000,100
129322.970161679,10000,10000,98
129345.435134157,10000,10000,98
129371.842916337,10000,10000,100
129395.734959427,10000,10000,101
129428.367225844,10000,10000,98
129455.603326802,10000,10000,102
129480.036798282,10000,10000,99
129502.373470715,10000,10000,97
129530.983902208,10000,10000,96
129555.412905053,10000,10000,98
129580.718317555,10000,10000,101
129605.158890893,10000,10000,104
129635.605326031,10000,10000,105
129663.1357016,10000,10000,103
129695.913359679,10000,10000,105
129718.402066154,10000,10000,105
